yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	7.64737458585872	5.864282954285531	0.1819283837934276	-1.2807099270666342	-5.472309639517007	334213.9753273878	1.3332958830749126	-28506.253619366526	16094.122094244358	109696.00874689934	-8.9177652368952565	-4.1649185024141886	-2.6251493105624486	0	1.6970635153874702	-1.4901161193847656e-08	-1.1175870895385742e-08	0	success	non_bfb	success	no_coex_pair	8.4849999999999994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	1.4460449757690084	0.8514876508380804	12.177508648986963	-6.279515317578973	-6.481938919255947	248112.46357677103	1.142512337760204	-25764.702733691269	-30593.18797639299	30072.196880975032	-3.2718061431335719	-3.5293722124361131	-5.5998340785168201	0	0.14941052504562127	0	0	0	no_nlo_stability	not_set	not_set	not_set	0.153	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	6.691637031718112	1.945137568384228	0.660272020085761	-1.5756026916172234	-2.121114376998807	381880.6094612546	1.4028109243637026	-96321.737055205755	-11632.814334202563	39098.767976032002	-4.5494424617462537	-0.47245778683620487	-0.45367911935532701	0	0.10831570540227993	1.4901161193847656e-08	5.5879354476928711e-09	0	success	non_bfb	success	success	90.188000000000002	success	201.6750715631415	0	0	0	0	4.6573444670252346e-10	19.292621591067942	26.322049818960163	-1.5093864781173038e-10	success	success	201.64336835607509	0	0	0	0	4.2821260642438086e-10	20.152926364177112	27.496386465538308	1.1523592800445818e-10	success	201.64434053513742	0	0	0	0	-6.4214784205302221e-11	20.128545604557456	27.463104582000465	-1.1693035078574066e-10	success	201.63582480967042	0	0	0	0	7.9492152886144573e-10	20.338554311968874	27.749788038630125	2.4357025932304075e-10	success	201.63522587853163	0	0	0	0	1.0932875347850581e-10	20.35308851552578	27.769628955229965	2.3168728443139409e-10	success	201.63582480967042	201.63582480967042	0.94999999999999996	3.2848338730300781e-05	848326.87168641423	0	5.427127599169402e-05	0.10000000000000001	0.58199760513472165	0.58197875291429757	3.1461646858303811	0	1.4121170051985787	9.1130007136941682	7.0917544042147843e-31	3.1619248025020122e-05	15.533287057184365	1.8152031872419757e-38	0	6.3900407566256342e-25	6.883907448302226e-28	6.3936214296754535e-25	0-(0)->1
1	6.1016960417110315	0.273433306756187	3.0110731783331888	-2.876025161080056	-0.1880651000821639	143156.24705963026	5.093159454579231	-152914.12779754095	-24060.395569436743	-425.45171970747884	8.1246874668155975	-0.15862504022799739	-0.48075502674402831	0	-0.45622376796705566	-1.862645149230957e-09	1.862645149230957e-09	0	success	non_bfb	success	success	197.25	success	178.52403800875817	0	0	0	0	2.3387758784667479e-09	4.4360855258389682	22.255851406290802	2.3474437014605436e-09	success	success	178.48285511587869	0	0	0	0	1.9048060161552134e-09	4.945087958706365	24.809721440306401	2.845256302279923e-10	success	178.4832222052562	0	0	0	0	-2.2760508781092496e-09	4.9412859868731251	24.790644853080085	3.6750589306544421e-09	success	178.48036947254798	0	0	0	0	5.0210931387719875e-09	4.9708540626022852	24.939003903268343	3.9594628591077519e-09	success	178.48021150167216	0	0	0	0	5.9345620816546751e-09	4.9723693201807375	24.946606848779897	-5.5442591112362922e-10	success	178.48036947254798	178.48036947254798	0.94999999999999996	3.5369066478039172e-05	2918312.0005007735	0	5.9681925413647676e-05	0.10000000000000001	0.58460948932705781	0.5845882682072634	9.5798268865857938	0	4.2298974528443001	27.492293148933047	9.3021608517053126e-32	0.00010306272842926845	46.528871981287303	2.2223692776739035e-39	0	3.0964843809222482e-27	2.8136257312496967e-29	3.1111969387988839e-27	0-(0)->1
1	4.069191764911529	0.0510270199443614	8.223217184789211	-2.7527371454220466	1.6310705031741437	66634.63475322792	4.819158683930802	-13930.028779792869	9205.8098147546916	-8220.452331964887	9.637105497321631	-1.0825102235035604	-1.3283051395999657	0	-0.72174470644190347	0	0	0	success	non_bfb	success	no_coex_pair	5.1970000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	7.731940445991089	5.980248190708344	3.0003388718769024	-4.647286247531566	-4.704360633010768	310637.5159529291	1.1740573181505485	-43848.584124877911	-15791.838669605784	74761.625089247056	-6.8055752908547547	-3.9750472899005791	-2.7927511954791653	0	0.02326514357191407	-1.4901161193847656e-08	-7.4505805969238281e-09	0	success	non_bfb	success	no_coex_pair	7.8920000000000003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	3.4833975397547685	3.9142332711326815	9.614809056441766	-7.129566592956409	-6.016847435894403	103727.82375072272	1.3392184413747326	9093.394982409849	9520.6146002828009	-3314.7611543442099	-2.2060141021434005	-2.8548685797445881	-4.6472661671993096	0	-0.6157710313043846	-5.5879354476928711e-09	-7.4505805969238281e-09	0	no_nlo_stability	not_set	not_set	not_set	0.13200000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	5.20724451774471	1.0813601230045584	-1.2029628211485175	0.2114694988981746	-0.7792385306956883	333155.90869507054	1.4823698665350815	-61888.574728432424	2724.9932953278112	11272.852294878634	-2.3913432785496975	-0.16680498600436852	0.11735333463008857	0	0.054099769459345998	9.3132257461547852e-09	0	0	success	non_bfb	success	success	113.694	success	172.96460801267469	0	0	0	0	3.1308414421620576e-10	12.281744238986239	17.716533591424469	-1.3155110699173086e-11	success	success	172.95468306704055	0	0	0	0	8.7577569517624086e-10	12.731541202644987	18.365571253831497	3.4377010226072941e-11	success	172.95493770978879	0	0	0	0	-1.2415235073579104e-10	12.720776732947813	18.350038273158969	-2.8605340570916927e-10	success	172.95300016313718	0	0	0	0	-9.2163521405965438e-12	12.801826157418306	18.466991856207752	8.6374681619384147e-11	success	172.9529003742885	0	0	0	0	1.9906571412028112e-10	12.805981410657246	18.472987868833236	-7.2201922529916736e-10	success	172.95300016313718	172.95300016313718	0.94999999999999996	3.2214551856465134e-05	4510608.2967965715	0	5.2736174151269771e-05	0.10000000000000001	0.58085962169332939	0.58084066800670153	14.347416552207015	0	6.2052734439606994	39.921852577396578	2.9855014544980882e-32	0.00013563774202568626	68.258007883567686	6.2808824229337628e-40	0	3.1816880636349905e-28	5.4204905957969796e-30	3.2101866586344901e-28	0-(0)->1
1	6.703032448490873	3.383718111233788	6.7151424126265535	-5.511363846825514	-5.531050438867261	368312.5593296126	1.3527309211264067	-99661.631766373714	-53819.718059669183	83857.243751731687	-6.2249095533922549	-2.5209656272514058	-4.8804823177847494	0	0.011350427178412222	-3.7252902984619141e-08	0	0	success	non_bfb	success	no_coex_pair	8.2270000000000003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	7.289824675079601	0.4625690320803929	2.5653878834344583	-3.6767026820467734	0.1609088698672979	353122.7218991494	2.268883205134059	-218486.04319020783	-21198.010649522086	5477.7361833559453	-2.8085143304876681	-0.079970843689523896	-0.34703653979167487	0	-0.55244949189588	-3.7252902984619141e-09	1.862645149230957e-09	0	success	non_bfb	success	success	35.194000000000003	success	187.25806075202632	0	0	0	0	-1.8176798975079051e-10	9.8427752756910358	21.758629128190705	3.0797356389758887e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
