yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4649939918621184	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266187.71543724427	-92719.204619041717	39219.72706426627	1.8638531487734058	-0.73474759580598248	-2.2128583641020039	0	-2.0310387820301257	-7.4505805969238281e-09	-2.2351741790771484e-08	0	success	non_bfb	success	success	97.028000000000006	success	225.05362121438731	0	0	0	0	-5.1673708459036833e-10	17.457410827894076	35.589489145963967	-6.1451603092756938e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4651432857701989	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266188.42815169512	-92717.933242512649	39221.404711231182	1.8638575100527197	-0.73475465640937521	-2.2128783859211931	0	-2.0310680118151394	-2.2351741790771484e-08	-1.4901161193847656e-08	0	success	non_bfb	success	success	118.048	success	225.02190858006071	0	0	0	0	-2.5215863133600576e-10	17.458441295837002	35.59193959029033	-1.0215329069072187e-09	success	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4652925796782803	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266189.1408094826	-92716.661834478058	39223.082394205332	1.8638618697069353	-0.73476171789661837	-2.2128984092702271	0	-2.031097240139828	-1.4901161193847656e-08	-2.9802322387695312e-08	0	success	non_bfb	success	success	98.480999999999995	success	224.99017848596742	0	0	0	0	3.2504303705936227e-10	17.459559556149681	35.594568664822795	1.490444202369593e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4654045501093407	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266189.67526563699	-92715.708257776569	39224.340680068242	1.8638651383817071	-0.73476701459206339	-2.2129134277860087	0	-2.0311191604249701	2.2351741790771484e-08	7.4505805969238281e-09	0	success	non_bfb	success	success	98.099000000000004	success	224.96640406987945	0	0	0	0	-1.3640231531277698e-10	17.460092284028985	35.595918232051531	7.6375336021661074e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5334831873568557	1.4709428689844259	6.6099054100662515	-7.4647914205662902	-1.8751469394817166	442636.74258671794	1.9847881479007077	-266138.83169407357	-92711.725466402524	39203.430325067384	1.8625119813303557	-0.73468913073662923	-2.2128540990993164	0	-2.030983823361967	2.2351741790771484e-08	-7.4505805969238281e-09	0	success	non_bfb	success	success	140.607	success	225.07878738258279	0	0	0	0	-1.0597245539828063e-09	17.467862260552579	35.606224734900159	-9.3500356919035495e-10	success	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5332869149201933	1.4709812915403491	6.6094153362184764	-7.4645993875256229	-1.87500763031956	442704.44741352077	1.9852049971809413	-266233.7516024441	-92731.769705656086	39229.313867962024	1.8651769939051537	-0.7347777991373341	-2.2127825482852828	0	-2.0309768035845166	7.4505805969238281e-09	0	0	success	non_bfb	success	success	96.409999999999997	success	225.15528917025765	0	0	0	0	-2.141948975026955e-09	17.444225800292973	35.565768990814341	-1.2560072910270903e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5332757879968177	1.4711047629316871	6.6095084415719505	-7.4647101675130063	-1.8752741680155529	442663.56320134911	1.9849142180043435	-266161.26483186166	-92714.380756290717	39220.585923901599	1.8629567631749033	-0.73474493543789654	-2.2128354809095749	0	-2.0308937799553348	0	0	0	success	non_bfb	success	success	96.093999999999994	success	225.07022839766014	0	0	0	0	5.3830885231472269e-10	17.458535293750362	35.590210547338501	2.8578909430780569e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5334943142802313	1.4708193975930879	6.6098123047127775	-7.4646806405789068	-1.8748804017857237	442677.6267988896	1.9850789270773055	-266211.31581115368	-92729.114300442976	39212.1578131075	1.8647321884581547	-0.73472202989451929	-2.2128011765432998	0	-2.0310668561751046	0	-7.4505805969238281e-09	0	success	non_bfb	success	success	98.662999999999997	success	225.16385290078091	0	0	0	0	2.1929253811573976e-10	17.453414180391036	35.58150623927547	-2.0562080419610791e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	7.2896479200646871	0.462707802790017	2.5649971283684514	-3.6766458564926361	0.16088079252458731	353056.48464320233	2.2691425009024595	-218455.1291722419	-21188.196660029989	5478.0667174253558	-2.8080631847142135	-0.079985155777403533	-0.34691128665821441	0	-0.55235086244447162	0	2.7939677238464355e-09	0	success	non_bfb	success	success	90.778000000000006	success	187.23792518498303	0	0	0	0	1.7535495644157001e-09	9.8451010959170642	21.766789855782047	1.2190145205245857e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	7.2900014300945157	0.46243026137076881	2.5657786385004653	-3.6767595076009107	0.16093694721000851	353188.9591550965	2.2686239093656582	-218516.94691597848	-21207.825468388302	5477.4046614710505	-2.8089655414605748	-0.079956523915486397	-0.34716180776464584	0	-0.55254811845174179	2.2351741790771484e-08	2.7939677238464355e-09	0	success	non_bfb	success	success	92.197000000000003	success	187.27444190162191	0	0	0	0	6.3823650397142045e-10	9.8472520437751321	21.76552181998273	-8.3363440125023883e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
